revision;file;nodeIdentifier1;nodeIdentifier2
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;private int requestTimeoutInMs;private int requestTimeoutInMs
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;public PerRequestConfig() ;public PerRequestConfig() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;public PerRequestConfig(ProxyServer proxyServer, int requestTimeoutInMs) ;public PerRequestConfig(ProxyServer proxyServer, int requestTimeoutInMs) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;public ProxyServer getProxyServer() ;public ProxyServer getProxyServer() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;public int getRequestTimeoutInMs() ;public int getRequestTimeoutInMs() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/PerRequestConfig.java;public void setRequestTimeoutInMs(int requestTimeoutInMs) ;public void setRequestTimeoutInMs(int requestTimeoutInMs) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/AsyncHttpClient.java;public BoundRequestBuilder prepareConnect(String url) ;public BoundRequestBuilder prepareConnect(String url) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/HttpResponseBodyPart.java;abstract public int writeTo(OutputStream outputStream) throws IOException;abstract public int writeTo(OutputStream outputStream) throws IOException
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;private final static String HEADERS_NOT_COMPUTED ;private final static String HEADERS_NOT_COMPUTED 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;private final static String BODY_NOT_COMPUTED ;private final static String BODY_NOT_COMPUTED 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;private void checkBodyParts() ;private void checkBodyParts() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;public boolean hasResponseStatus() ;public boolean hasResponseStatus() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;public boolean hasResponseHeaders() ;public boolean hasResponseHeaders() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyAsyncResponse.java;public boolean hasResponseBody() ;public boolean hasResponseBody() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/Request.java;public PerRequestConfig getPerRequestConfig();public PerRequestConfig getPerRequestConfig()
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/RequestBuilderBase.java;private PerRequestConfig perRequestConfig;private PerRequestConfig perRequestConfig
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/RequestBuilderBase.java;public PerRequestConfig getPerRequestConfig() ;public PerRequestConfig getPerRequestConfig() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/RequestBuilderBase.java;public T setPerRequestConfig(PerRequestConfig perRequestConfig) ;public T setPerRequestConfig(PerRequestConfig perRequestConfig) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;private final String principal;private final String principal
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;private final String password;private final String password
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;public ProxyServer(final Protocol protocol, final String host, final int port, String principal, String password) ;public ProxyServer(final Protocol protocol, final String host, final int port, String principal, String password) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;public ProxyServer(final String host, final int port, String principal, String password) ;public ProxyServer(final String host, final int port, String principal, String password) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;public String getPrincipal() ;public String getPrincipal() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/ProxyServer.java;public String getPassword() ;public String getPassword() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/test/java/com/ning/http/client/async/ZeroCopyFileTest.java;@Test(groups = "standalone")    public void zeroCopyFileTest() throws IOException, ExecutionException, TimeoutException, InterruptedException, URISyntaxException ;@Test(groups = "standalone")    public void zeroCopyFileTest() throws IOException, ExecutionException, TimeoutException, InterruptedException, URISyntaxException 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/Response.java;public boolean hasResponseStatus();public boolean hasResponseStatus()
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/Response.java;public boolean hasResponseHeaders();public boolean hasResponseHeaders()
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/Response.java;public boolean hasResponseBody();public boolean hasResponseBody()
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;private final AtomicBoolean inAuth ;private final AtomicBoolean inAuth 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;private final AtomicBoolean statusReceived ;private final AtomicBoolean statusReceived 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;private final AtomicLong touch ;private final AtomicLong touch 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;protected final void setNettyRequest(HttpRequest nettyRequest) ;protected final void setNettyRequest(HttpRequest nettyRequest) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;public void setReaperFuture(Future<?> reaperFuture) ;public void setReaperFuture(Future<?> reaperFuture) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;public boolean isInAuth() ;public boolean isInAuth() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;public boolean getAndSetAuth(boolean inDigestAuth) ;public boolean getAndSetAuth(boolean inDigestAuth) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;public boolean getAndSetStatusReceived(boolean sr) ;public boolean getAndSetStatusReceived(boolean sr) 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;protected void touch() ;protected void touch() 
/experiment_results/projects/async-http-client/revisions/rev_ee371ed_7fb4fa1/rev_ee371ed-7fb4fa1.revisions;/src/main/java/com/ning/http/client/providers/NettyResponseFuture.java;@Override    public String toString() ;@Override    public String toString() 
/experiment_results/projects/async-http-client/revisions/rev_bb61cd4_be7ae9a/rev_bb61cd4-be7ae9a.revisions;/src/main/java/com/ning/http/client/RequestBuilderBase.java;public T setQueryParameters(FluentStringsMap parameters);public T setQueryParameters(FluentStringsMap parameters)
/experiment_results/projects/async-http-client/revisions/rev_bb61cd4_be7ae9a/rev_bb61cd4-be7ae9a.revisions;/src/main/java/com/ning/http/client/RequestBuilder.java;@Override    public RequestBuilder setQueryParameters(FluentStringsMap parameters) ;@Override    public RequestBuilder setQueryParameters(FluentStringsMap parameters) 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/test/java/com/ning/http/client/async/grizzly/GrizzlyByteBufferCapacityTest.java;@Test(groups = ;@Test(groups = 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyAsyncHttpProvider.java;private Realm ntlmProxyChallenge(List<String> wwwAuth,                                     Request request,                                     ProxyServer proxyServer,                                     FluentCaseInsensitiveStringsMap headers,                                     Realm realm,                                     NettyResponseFuture<?> future) throws NTLMEngineException ;private Realm ntlmProxyChallenge(List<String> wwwAuth,                                     Request request,                                     ProxyServer proxyServer,                                     FluentCaseInsensitiveStringsMap headers,                                     Realm realm,                                     NettyResponseFuture<?> future) throws NTLMEngineException 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyResponseFuture.java;private boolean allowConnect ;private boolean allowConnect 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyResponseFuture.java;public void setReuseChannel(boolean reuseChannel) ;public void setReuseChannel(boolean reuseChannel) 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyResponseFuture.java;public boolean isConnectAllowed() ;public boolean isConnectAllowed() 
/experiment_results/projects/async-http-client/revisions/rev_d4e7833_3407e5c/rev_d4e7833-3407e5c.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyResponseFuture.java;public void setConnectAllowed(boolean allowConnect) ;public void setConnectAllowed(boolean allowConnect) 
/experiment_results/projects/async-http-client/revisions/rev_d81c72d_ed2cd62/rev_d81c72d-ed2cd62.revisions;/src/main/java/com/ning/http/client/providers/grizzly/GrizzlyAsyncHttpProvider.java;@Override        protected void onHttpHeaderError(final HttpHeader httpHeader,                                         final FilterChainContext ctx,                                         final Throwable t) throws IOException ;@Override        protected void onHttpHeaderError(final HttpHeader httpHeader,                                   final FilterChainContext ctx,                                   final Throwable t) throws IOException 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;protected WebSocket webSocket;protected WebSocket webSocket
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onMessage(byte[] message) ;@Override    public void onMessage(byte[] message) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onFragment(byte[] fragment, boolean last) ;@Override    public void onFragment(byte[] fragment, boolean last) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onPing(byte[] message) ;@Override    public void onPing(byte[] message) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onPong(byte[] message) ;@Override    public void onPong(byte[] message) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onMessage(String message) ;@Override    public void onMessage(String message) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onFragment(String fragment, boolean last) ;@Override    public void onFragment(String fragment, boolean last) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onOpen(WebSocket websocket) ;@Override    public void onOpen(WebSocket websocket) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onClose(WebSocket websocket) ;@Override    public void onClose(WebSocket websocket) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/DefaultWebSocketListener.java;@Override    public void onError(Throwable t) ;@Override    public void onError(Throwable t) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/websocket/WebSocket.java;boolean isOpen();boolean isOpen()
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/AbstractBasicTest.java;public WebSocketHandler();public WebSocketHandler()
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyWebSocket.java;@Override    public boolean isOpen() ;@Override    public boolean isOpen() 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/grizzly/GrizzlyTextMessageTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/Realm.java;private final String opaque;private final String opaque
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/Realm.java;private Realm(AuthScheme scheme,                  String principal,                  String password,                  String realmName,                  String nonce,                  String algorithm,                  String response,                  String qop,                  String nc,                  String cnonce,                  String uri,                  String method,                  boolean usePreemptiveAuth,                  String domain, String enc, String host, boolean messageType2Received,                  String opaque) ;private Realm(AuthScheme scheme,                  String principal,                  String password,                  String realmName,                  String nonce,                  String algorithm,                  String response,                  String qop,                  String nc,                  String cnonce,                  String uri,                  String method,                  boolean usePreemptiveAuth,                  String domain, String enc, String host, boolean messageType2Received,                  String opaque) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/Realm.java;public String getOpaque() ;public String getOpaque() 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/Realm.java;public RealmBuilder setOpaque(String opaque) ;public RealmBuilder setOpaque(String opaque) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/grizzly/GrizzlyByteMessageTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/TextMessageTest.java;@Test(timeOut = 60000)    public void onTimeoutCloseTest() throws Throwable ;@Test(timeOut = 60000)    public void onTimeoutCloseTest() throws Throwable 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/netty/NettyByteMessageTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/test/java/com/ning/http/client/websocket/netty/NettyTextMessageTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/providers/grizzly/GrizzlyAsyncHttpProvider.java;CompletionHandler<Connection> createConnectionCompletionHandler(final Request request,                                                                        final GrizzlyResponseFuture future,                                                                        final CompletionHandler<Connection> wrappedHandler) ;CompletionHandler<Connection> createConnectionCompletionHandler(final Request request,                                                                        final GrizzlyResponseFuture future,                                                                        final CompletionHandler<Connection> wrappedHandler) 
/experiment_results/projects/async-http-client/revisions/rev_3c1e8ae_b4616f2/rev_3c1e8ae-b4616f2.revisions;/src/main/java/com/ning/http/client/providers/grizzly/GrizzlyAsyncHttpProvider.java;@Override        public boolean isOpen() ;@Override        public boolean isOpen() 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/main/java/com/ning/http/client/providers/netty/NettyAsyncHttpProvider.java;private boolean redirect(Request request,                             NettyResponseFuture<?> future,                             HttpResponse response,                             final ChannelHandlerContext ctx) throws Exception ;private boolean redirect(Request request,                             NettyResponseFuture<?> future,                             HttpResponse response,                             final ChannelHandlerContext ctx) throws Exception 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/main/java/com/ning/http/client/providers/grizzly/GrizzlyResponse.java;private List<Cookie> convertCookies(Cookies cookies) ;private List<Cookie> convertCookies(Cookies cookies) 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/netty/NettyRedirectTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/grizzly/GrizzlyRedirectTest.java;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) ;@Override    public AsyncHttpClient getAsyncHttpClient(AsyncHttpClientConfig config) 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/RedirectTest.java;protected int port2;protected int port2
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/RedirectTest.java;@BeforeClass    @Override    public void setUpGlobal() throws Exception ;@BeforeClass    @Override    public void setUpGlobal() throws Exception 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/RedirectTest.java;@Override    public WebSocketHandler getWebSocketHandler() ;@Override    public WebSocketHandler getWebSocketHandler() 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/RedirectTest.java;@Test(timeOut = 60000)    public void testRedirectToWSResource() throws Exception ;@Test(timeOut = 60000)    public void testRedirectToWSResource() throws Exception 
/experiment_results/projects/async-http-client/revisions/rev_743e746_477bb3a/rev_743e746-477bb3a.revisions;/src/test/java/com/ning/http/client/websocket/RedirectTest.java;private String getRedirectURL() ;private String getRedirectURL() 
/experiment_results/projects/async-http-client/revisions/rev_cdd9574_b175f06/rev_cdd9574-b175f06.revisions;/api/src/main/java/org/asynchttpclient/PerHostConnectionPoolPartitioning.java;public enum PerHostConnectionPoolPartitioning implements ConnectionPoolPartitioning ;public enum PerHostConnectionPoolPartitioning implements ConnectionPoolPartitioning 
/experiment_results/projects/async-http-client/revisions/rev_cdd9574_b175f06/rev_cdd9574-b175f06.revisions;/api/src/main/java/org/asynchttpclient/PerHostConnectionPoolPartitioning.java;;   @Override  public String getPartitionId(Uri uri, ProxyServer proxyServer) ;;   @Override  public String getPartitionId(Uri uri, ProxyServer proxyServer) 
/experiment_results/projects/async-http-client/revisions/rev_cdd9574_b175f06/rev_cdd9574-b175f06.revisions;/api/src/main/java/org/asynchttpclient/PerHostConnectionPoolPartitioning.java;@Override    public String getPartitionId(Uri uri, ProxyServer proxyServer) ;@Override    public String getPartitionId(Uri uri, ProxyServer proxyServer) 
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/Cookie.java;public static Cookie newValidCookie(String name, String value, boolean wrap, String domain, String path, long maxAge, boolean secure, boolean httpOnly) ;public static Cookie newValidCookie(String name, String value, boolean wrap, String domain, String path, long maxAge, boolean secure, boolean httpOnly) 
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/Cookie.java;public Cookie(String name, String value, boolean wrap, String domain, String path, long maxAge, boolean secure, boolean httpOnly) ;public Cookie(String name, String value, boolean wrap, String domain, String path, long maxAge, boolean secure, boolean httpOnly) 
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/CookieDecoder.java;private final String header;private final String header
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/CookieDecoder.java;private int expiresStart;private int expiresStart
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/CookieDecoder.java;private int expiresEnd;private int expiresEnd
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/CookieDecoder.java;public CookieBuilder(String name, String value, boolean wrap, String header) ;public CookieBuilder(String name, String value, boolean wrap, String header) 
/experiment_results/projects/async-http-client/revisions/rev_fa2c4b6_251cb18/rev_fa2c4b6-251cb18.revisions;/api/src/main/java/org/asynchttpclient/cookie/CookieDecoder.java;private long mergeMaxAgeAndExpires() ;private long mergeMaxAgeAndExpires() 
