revision;file;nodeIdentifier1;nodeIdentifier2
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;private final boolean _isRelayDispatcher;private final boolean _isRelayDispatcher
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;public TestDispatcher(String name,                          DatabusSourcesConnection.StaticConfig connConfig,                          List<DatabusSubscription> subsList,                          CheckpointPersistenceProvider checkpointPersistor,                          DbusEventBuffer dataEventsBuffer,                          MultiConsumerCallback asyncCallback,                          boolean isRelayDispatcher) ;public TestDispatcher(String name,                          DatabusSourcesConnection.StaticConfig connConfig,                          List<DatabusSubscription> subsList,                          CheckpointPersistenceProvider checkpointPersistor,                          DbusEventBuffer dataEventsBuffer,                          MultiConsumerCallback asyncCallback,                          boolean isRelayDispatcher) 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;static class StateVerifyingStreamConsumer extends DelegatingDatabusCombinedConsumer ;static class StateVerifyingStreamConsumer extends DelegatingDatabusCombinedConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java; class RollbackFailingConsumer extends DelegatingDatabusCombinedConsumer ; class RollbackFailingConsumer extends DelegatingDatabusCombinedConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java; class EventCountingConsumer extends DelegatingDatabusCombinedConsumer ; class EventCountingConsumer extends DelegatingDatabusCombinedConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java; class DataEventFailingStreamConsumer extends AbstractDatabusStreamConsumer ; class DataEventFailingStreamConsumer extends AbstractDatabusStreamConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java; class DataSourceFailingStreamConsumer extends AbstractDatabusStreamConsumer ; class DataSourceFailingStreamConsumer extends AbstractDatabusStreamConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java; class InMemoryPersistenceProvider extends CheckpointPersistenceProviderAbstract ; class InMemoryPersistenceProvider extends CheckpointPersistenceProviderAbstract 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;/******* Timeout consumer ***********/ /******* Timeout consumer ***********/class TimeoutTestConsumer implements DatabusCombinedConsumer ;/******* Timeout consumer ***********/ /******* Timeout consumer ***********/class TimeoutTestConsumer implements DatabusCombinedConsumer 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;private long _lastTsInNanosOfEvent;private long _lastTsInNanosOfEvent
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;private  long _lastTsInNanosOfWindow;private  long _lastTsInNanosOfWindow
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;public long getLastTsInNanosOfEvent()    ;public long getLastTsInNanosOfEvent()    
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-client/databus-client-http/src/test/java/com/linkedin/databus/client/TestGenericDispatcher.java;public long getLastTsInNanosOfWindow()    ;public long getLastTsInNanosOfWindow()    
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/DbusConstants.java;public static final long  NUM_NSECS_IN_MIN;public static final long  NUM_NSECS_IN_MIN
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/DbusConstants.java;public static final long  NUM_MSECS_IN_SEC;public static final long  NUM_MSECS_IN_SEC
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public static final String MODULE ;public static final String MODULE 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public final Logger LOG;public final Logger LOG
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final String _name;private final String _name
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final String _source;private final String _source
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final DatabusThreadBase _applier;private final DatabusThreadBase _applier
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final BootstrapCleanerStaticConfig _bootstrapCleanerStaticConfig;private final BootstrapCleanerStaticConfig _bootstrapCleanerStaticConfig
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final BootstrapReadOnlyConfig _bootstrapReadOnlyConfig;private final BootstrapReadOnlyConfig _bootstrapReadOnlyConfig
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private BootstrapDBMetaDataDAO _bootstrapDao ;private BootstrapDBMetaDataDAO _bootstrapDao 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private SourceStatusInfo _sourceStatusInfo ;private SourceStatusInfo _sourceStatusInfo 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final BootstrapDBCleanerQueryHelper _bootstrapDBCleanerQueryHelper;private final BootstrapDBCleanerQueryHelper _bootstrapDBCleanerQueryHelper
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final BootstrapDBCleanerQueryExecutor _bootstrapDBCleanerQueryExecutor;private final BootstrapDBCleanerQueryExecutor _bootstrapDBCleanerQueryExecutor
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private final DbusEventFactory _eventFactory;private final DbusEventFactory _eventFactory
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private BootstrapLogInfo _lastValidLog;private BootstrapLogInfo _lastValidLog
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private volatile boolean _isCleaning ;private volatile boolean _isCleaning 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private static final AtomicInteger _numCleanersRunning ;private static final AtomicInteger _numCleanersRunning 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private static final AtomicInteger _numCleanersRunningHWM ;private static final AtomicInteger _numCleanersRunningHWM 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public BootstrapDBSingleSourceCleaner(String name,                                        String source,                                        DatabusThreadBase applier,                                        BootstrapCleanerStaticConfig bootstrapCleanerStaticConfig,                                        BootstrapReadOnlyConfig bootstrapReadOnlyConfig)  throws SQLException  ;public BootstrapDBSingleSourceCleaner(String name,                                        String source,                                        DatabusThreadBase applier,                                        BootstrapCleanerStaticConfig bootstrapCleanerStaticConfig,                                        BootstrapReadOnlyConfig bootstrapReadOnlyConfig)  throws SQLException  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private Connection getOrCreateConnection() throws SQLException  ;private Connection getOrCreateConnection() throws SQLException  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;@Override  public void run()  ;@Override  public void run()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private void doClean()  ;private void doClean()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public BootstrapDBMetaDataDAO getBootstrapDao()  ;public BootstrapDBMetaDataDAO getBootstrapDao()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public boolean isCleanerRunning()  ;public boolean isCleanerRunning()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public String getName()  ;public String getName()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public void close()  ;public void close()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;public static int getNumCleanersRunningHWM()  ;public static int getNumCleanersRunningHWM()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private long getMilliSecTime(RetentionStaticConfig config)  ;private long getMilliSecTime(RetentionStaticConfig config)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private long filterCandidateLogInfo(short srcId,      List<BootstrapLogInfo> candidateLogsInfo, RetentionStaticConfig config)      throws SQLException  ;private long filterCandidateLogInfo(short srcId,      List<BootstrapLogInfo> candidateLogsInfo, RetentionStaticConfig config)      throws SQLException  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private void incCleanerStats()  ;private void incCleanerStats()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBSingleSourceCleaner.java;private void decCleanerStats()  ;private void decCleanerStats()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public static final long UNSET_BOOTSTRAP_START_NSECS ;public static final long UNSET_BOOTSTRAP_START_NSECS 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public static final long UNSET_TS_NSECS ;public static final long UNSET_TS_NSECS 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public static final long WINDOW_SCN_FOR_PURE_TIMEBASED_CKPT ;public static final long WINDOW_SCN_FOR_PURE_TIMEBASED_CKPT 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;private static final String TS_NSECS             ;private static final String TS_NSECS             
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public static final String BOOTSTRAP_START_TSNSECS ;public static final String BOOTSTRAP_START_TSNSECS 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public void setTsNsecs(long nsecs)  ;public void setTsNsecs(long nsecs)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public long getTsNsecs()  ;public long getTsNsecs()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public void setBootstrapStartNsecs(long nsecs)  ;public void setBootstrapStartNsecs(long nsecs)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public long getBootstrapStartNsecs()  ;public long getBootstrapStartNsecs()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;private void endEvents(long endWindowScn, long nsecs)  ;private void endEvents(long endWindowScn, long nsecs)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;private void setFullyConsumed(long endWindowScn)  ;private void setFullyConsumed(long endWindowScn)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public void clearBootstrapStartTsNsecs()  ;public void clearBootstrapStartTsNsecs()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-core/databus-core-impl/src/main/java/com/linkedin/databus/core/Checkpoint.java;public static Checkpoint createOnlineConsumptionCheckpoint(long lastConsumedScn, long tsNanos)  ;public static Checkpoint createOnlineConsumptionCheckpoint(long lastConsumedScn, long tsNanos)  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;private final long TERMINATION_TIMEOUT_IN_MS ;private final long TERMINATION_TIMEOUT_IN_MS 
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;private final Map<String, BootstrapDBSingleSourceCleaner> _cleaners;private final Map<String, BootstrapDBSingleSourceCleaner> _cleaners
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;private final ExecutorService _cleanerThreadPoolService;private final ExecutorService _cleanerThreadPoolService
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;private final Map<String, Future<?>> _cleanerFutures;private final Map<String, Future<?>> _cleanerFutures
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;public synchronized boolean isAnyCleanerRunning()  ;public synchronized boolean isAnyCleanerRunning()  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-common/databus-bootstrap-common-impl/src/main/java/com/linkedin/databus/bootstrap/common/BootstrapDBCleaner.java;public synchronized void sleepTillNoCleanerIsRunning()  throws DatabusException, InterruptedException  ;public synchronized void sleepTillNoCleanerIsRunning()  throws DatabusException, InterruptedException  
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-server/databus-bootstrap-server-impl/src/main/java/com/linkedin/databus/bootstrap/server/BootstrapServerStaticConfig.java;private final long _longestDbTxnTimeMins;private final long _longestDbTxnTimeMins
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-server/databus-bootstrap-server-impl/src/main/java/com/linkedin/databus/bootstrap/server/BootstrapServerStaticConfig.java;public BootstrapServerStaticConfig(Long defaultRowsThresholdForSnapshotBypass,                                       Map<String, Long> rowsThresholdForSnapshotBypass,                                       Map<String, Boolean> disableSnapshotBypass,                                       boolean predicatePushDown,                                       Map<String, Boolean> predicatePushDownBypass,                                       int queryTimeoutInSec,                                       boolean enableMinScnCheck,                                       BootstrapReadOnlyConfig db,                                       long longestDbTxnTimeMins)    ;public BootstrapServerStaticConfig(Long defaultRowsThresholdForSnapshotBypass,                                       Map<String, Long> rowsThresholdForSnapshotBypass,                                       Map<String, Boolean> disableSnapshotBypass,                                       boolean predicatePushDown,                                       Map<String, Boolean> predicatePushDownBypass,                                       int queryTimeoutInSec,                                       boolean enableMinScnCheck,                                       BootstrapReadOnlyConfig db,                                       long longestDbTxnTimeMins)    
/home/ramdisk/experiment6/projects/databus/revisions/rev_378fe05_120c5f8/rev_378fe05-120c5f8.revisions;/databus-bootstrap-server/databus-bootstrap-server-impl/src/main/java/com/linkedin/databus/bootstrap/server/BootstrapServerStaticConfig.java;public long getLongestDbTxnTimeMins()    ;public long getLongestDbTxnTimeMins()    
